publish_date,title,channel,time_periods,coordinate_count,coordinates,coordinates_raw,content_preview,url,scraped_at,start_date,end_date
2026-08-19,军事活动—云航警132/26,连云港海事局,08/21-08/25 每日 0800-2000,8,"34.9315,119.4463; 34.9315,119.4683; 34.9135,119.4683; 34.9135,119.4463; 34.9175,119.4598; 34.9175,119.4818; 34.8993,119.4818; 34.8993,119.4598",34-55.89N 119-26.78E; 34-55.89N 119-28.10E; 34-54.81N 119-28.10E; 34-54.81N 119-26.78E; 34-55.05N 119-27.59E; 34-55.05N 119-28.91E; 34-53.96N 119-28.91E; 34-53.96N 119-27.59E,发布时间：2026-08-19 18:55 [字体： 大 中 小 ] 分享到： 云航警132/26，黄海南部，8月21日至25日每日0800时至2000时，在34-55.89N 119-26.78E、34-55.89N 119-28.10E、34-54.81N 119-28.10E和34-54.81N 119-26.78E四点连线范围内以及34-55.05N 119-27.59E、34-55.05N 119-28.91E、34-53.96N 119-28.91E和34-53.96N 119-27.59E四点连线范围内进行军事活动，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/d27ecbcebf6d45879d3ab87b986ee8d3.html?hav=1jWj6r2hy3yfgSVPKnEt37KWIh,2026-08-20T03:10:14.823597,2026-08-21,2026-08-25
2026-08-21,实弹射击—云航警135/26,连云港海事局,08/28-08/30 每日 0700-1100,6,"34.0355,120.3683; 34.0925,120.3242; 34.1363,120.4233; 34.0685,120.4692; 34.0043,120.5022; 33.9692,120.4042",34-02.13N120-22.10E; 34-05.55N120-19.45E; 34-08.18N120-25.40E; 34-04.11N120-28.15E; 34-00.26N120-30.13E; 33-58.15N120-24.25E,发布时间：2026-08-21 10:41 [字体： 大 中 小 ] 分享到： 云航警135/26，黄海南部，自8月28日至8月30日，每日7时至11时、15时至19时在34-02.13N120-22.10E，34-05.55N120-19.45E，34-08.18N120-25.40E，34-04.11N120-28.15E，34-00.26N120-30.13E，33-58.15N120-24.25E诸点连线范围内进行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/2966806488d649e7a7d047b22ce01942.html?hav=1jWj6r2hy3yfmJVdgzncbt28kr,2026-08-21T03:15:44.940779,2026-08-28,2026-08-30
2026-08-21,军事活动结束—鲁航警696/26,山东海事局,,0,,,鲁航警696/26，黄海，军事活动结束，撤销鲁航警676/26。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/3c968a07486843ed8d7010f5791d0f2c.html?hav=1jWj6r2hy3yfmJVdmNgvEg78bv,2026-08-22T03:06:24.138794,,
2026-08-21,实弹射击—粤航警592/26,广东海事局,08/24-08/27 每日 0630-1830,4,"23.0758,116.5538; 23.112,116.6197; 23.0195,116.6; 23.0667,116.5513",23-04.55N 116-33.23E; 23-06.72N 116-37.18E; 23-01.17N 116-36.00E; 23-04.00N 116-33.08E,粤航警592/26，南海，8月24日至8月27日，每天0630时至1830时，以下四点连线海域内进行实弹射击： （1）23-04.55N 116-33.23E; （2）23-06.72N 116-37.18E; （3）23-01.17N 116-36.00E; （4）23-04.00N 116-33.08E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/749327080c8049e18b302a601805d7d7.html?hav=1jWj6r2hy3yfmJVdh8p7HdVwJT,2026-08-22T03:06:39.453117,2026-08-24,2026-08-27
2026-08-21,MILITARY ACTIVITY COMPLETED—SD645/26,山东海事局,,0,,,"SD645/26 YELLOW SEA, MILITARY ACTIVITY COMPLETED. CANCEL SD625/26. SHANDONG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/7feaed1822e09740.html?hav=1jWj6r2hy3yfmJVdmNgvEg78bv,2026-08-22T03:06:27.060324,,
2026-08-21,实弹射击—粤航警593/26,广东海事局,08/24-08/28 每日 0800-1800,4,"20.8833,110.9; 20.8833,110.9833; 20.8,110.9833; 20.8,110.9",20-53.0N，110-54.0E; 20-53.0N，110-59.0E; 20-48.0N，110-59.0E; 20-48.0N，110-54.0E,粤航警593/26，南海，8月24日至28日，每天0800时至1800时，在以下四点连线海域内进行实弹射击： （1）20-53.0N，110-54.0E； （2）20-53.0N，110-59.0E； （3）20-48.0N，110-59.0E； （4）20-48.0N，110-54.0E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/94d116f85bb6435a8b0b86dae77c960c.html?hav=1jWj6r2hy3yfmJVdhA72a9AALr,2026-08-22T03:06:37.375718,2026-08-24,2026-08-28
2026-08-21,实弹射击—粤航警590/26,广东海事局,08/24 每日 1100-1730,4,"21.42,110.9733; 21.33,110.9917; 21.3417,111.0283; 21.4233,110.9817",21-25.2N 110-58.4E; 21-19.8N 110-59.5E; 21-20.5N 111-01.7E; 21-25.4N 110-58.9E,粤航警590/26，南海，8月24日、25日、27日、28日，每日1100时至1730时，以下四点连线海域内进行射击训练： （1）21-25.2N 110-58.4E； （2）21-19.8N 110-59.5E； （3）21-20.5N 111-01.7E； （4）21-25.4N 110-58.9E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c2e157de12554ce7b9f2d3f3aa5b7881.html?hav=1jWj6r2hy3yfmJVdh7XBSSI9wM,2026-08-22T03:06:41.303734,2026-08-24,2026-08-24
2026-08-22,MILITARY ACTIVITIES—GD511/26,广东海事局,08/23 0400-1200,8,"21.2833,111.3133; 21.13,111.3567; 21.1,111.23; 21.2,111.2267; 21.21,111.0633; 21.1333,111.09; 21.2133,111.09; 21.1333,111.0633",21-17.0N 111-18.8E; 21-07.8N 111-21.4E; 21-06.0N 111-13.8E; 21-12.0N 111-13.6E; 21-12.6N 111-03.8E; 21-08.0N 111-05.4E; 21-12.8N 111-05.4E; 21-08.0N 111-03.8E,发布时间：2026-08-22 20:00 [字体： 大 中 小 ] 分享到： GD511/26 MILITARY ACTIVITIES IN AREA BOUNDED BY 21-17.0N 111-18.8E，21-07.8N 111-21.4E，21-06.0N 111-13.8E，21-12.0N 111-13.6E. AND IN AREA BOUNDED BY 21-12.6N 111-03.8E，21-08.0N 111-05.4E，21-12.8N 111-05.4E，21-08.0N 111-03.8E.FROM 230400 UTC TO 231200 UTC AUG. ENTERING PROHIBITED. GUANGDONG MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/1b7876ec58c67297.html?hav=1jWj6r2hy3yfmKyOKuPrCNMwDZ,2026-08-23T03:14:08.194585,2026-08-23,2026-08-23
2026-08-22,军事活动—粤航警595/26,广东海事局,08/23 1200-2000,8,"21.2833,111.3133; 21.13,111.3567; 21.1,111.23; 21.2,111.2267; 21.21,111.0633; 21.1333,111.09; 21.2133,111.09; 21.1333,111.0633",21-17.0N 111-18.8E; 21-07.8N 111-21.4E; 21-06.0N 111-13.8E; 21-12.0N 111-13.6E; 21-12.6N 111-03.8E; 21-08.0N 111-05.4E; 21-12.8N 111-05.4E; 21-08.0N 111-03.8E,粤航警595/26，8月23日1200时至2000时，在21-17.0N 111-18.8E，21-07.8N 111-21.4E，21-06.0N 111-13.8E，21-12.0N 111-13.6E连线海域，及21-12.6N 111-03.8E，21-08.0N 111-05.4E，21-12.8N 111-05.4E，21-08.0N 111-03.8E进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bd9d8122c64c48b4a89f1311dabb7a84.html?hav=1jWj6r2hy3yfmKyOKuPrCNMwDZ,2026-08-23T03:14:10.039649,2026-08-23,2026-08-23
2026-08-23,MILITARY EXERCISES—HN157/26,海南海事局,08/24 0400 至 08/26 1000,8,"19.951,110.9587; 19.8255,110.9987; 19.8488,111.107; 19.9802,111.0613; 20.103,110.6342; 20.103,110.6438; 20.113,110.6432; 20.1127,110.6342",19-57.06N/110-57.52E; 19-49.53N/110-59.92E; 19-50.93N/111-06.42E; 19-58.81N/111-03.68E; 20-06.18N/110-38.05E; 20-06.18N/110-38.63E; 20-06.78N/110-38.59E; 20-06.76N/110-38.05E,发布时间：2026-08-23 20:52 [字体： 大 中 小 ] 分享到： HN157/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 19-57.06N/110-57.52E、19-49.53N/110-59.92E、19-50.93N/111-06.42E AND 19-58.81N/111-03.68E AND IN AREA BOUNDED BY THE LINES JOINING 20-06.18N/110-38.05E、20-06.18N/110-38.63E、20-06.78N/110-38.59E AND 20-06.76N/110-38.05E FROM 240400 UTC TO 261000 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a2d4b75dc482327b.html?hav=1jWj6r2hy3yfmMR8tV0a7JQQkb,2026-08-24T03:16:05.042848,2026-08-24,2026-08-26
2026-08-23,军事训练—琼航警165/26,海南海事局,08/24 1200 至 08/26 1800,8,"19.951,110.9587; 19.8255,110.9987; 19.8488,111.107; 19.9802,111.0613; 20.103,110.6342; 20.103,110.6438; 20.113,110.6432; 20.1127,110.6342",19-57.06N/110-57.52E; 19-49.53N/110-59.92E; 19-50.93N/111-06.42E; 19-58.81N/111-03.68E; 20-06.18N/110-38.05E; 20-06.18N/110-38.63E; 20-06.78N/110-38.59E; 20-06.76N/110-38.05E,琼航警165/26，南海，自8月24日1200时至8月26日1800时，在19-57.06N/110-57.52E、19-49.53N/110-59.92E、19-50.93N/111-06.42E和19-58.81N/111-03.68E四点连线水域范围内以及20-06.18N/110-38.05E、20-06.18N/110-38.63E、20-06.78N/110-38.59E和20-06.76N/110-38.05E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ca2d6c068a60443caad2c775302c8466.html?hav=1jWj6r2hy3yfmMR8tV0a7JQQkb,2026-08-24T03:16:06.908133,2026-08-24,2026-08-26
2026-08-24,军事活动-大竹山岛—鲁航警699/26,山东海事局,08/25-08/26 每日 0600-1800,4,"38.05,120.8833; 38.05,121.0167; 37.9667,121.0167; 37.9667,120.8833",38-03.0N 120-53.0E; 38-03.0N 121-01.0E; 37-58.0N 121-01.0E; 37-58.0N 120-53.0E,鲁航警699/26，渤海海峡，大竹山岛，8月25日至26日每天0600时至1800时，在38-03.0N 120-53.0E、38-03.0N 121-01.0E、37-58.0N 121-01.0E、37-58.0N 120-53.0E各点连线水域内进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/35acc9b44eb247de8a1e9d731178e47f.html?hav=1jWj6r2hy3yfmNttMqjUB9O82j,2026-08-25T03:11:34.431694,2026-08-25,2026-08-26
2026-08-24,MILITARY ACTIVITY-DAZHUSHAN ISLAND—SD647/26,山东海事局,08/25-08/26 每日 2200-1000,4,"38.05,120.8833; 38.05,121.0167; 37.9667,121.0167; 37.9667,120.8833",38-03.0N 120-53.0E; 38-03.0N 121-01.0E; 37-58.0N 121-01.0E; 37-58.0N 120-53.0E,"SD647/26 BOHAI STRAIT DAZHUSHAN ISLAND,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 38-03.0N 120-53.0E,38-03.0N 121-01.0E,37-58.0N 121-01.0E,37-58.0N 120-53.0E FROM 2200UTC TO 1000UTC DAILY FROM 25 TO 26 AUG.ENTER PROHIBITED.SHANDONG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/6faad00b3d0c3e84.html?hav=1jWj6r2hy3yfmNttMqjUB9O82j,2026-08-25T03:11:37.221611,2026-08-25,2026-08-26
2026-08-24,军事任务—冀航警560/26,河北海事局,08/25 0000 至 08/28 2400,4,"39.4097,119.2289; 39.4097,119.2922; 39.3225,119.4964; 39.1878,119.1983",N 39°24′35″、E 119°13′44″; N39°24′35″、E 119°17′32″; N39°19′21″、E 119°29′47″; N39°11′16″、E 119°11′54″,冀航警560/26，渤海，8月25日0000时至8月28日2400时， 以N 39°24′35″、E 119°13′44″为顶点，正东方向至N39°24′35″、E 119°17′32″，再至N39°19′21″、E 119°29′47″端点，顶点正南偏西6°方向至N39°11′16″、E 119°11′54″端点，以顶点为中心半径25公里的部分圆弧将两个端点连接，形成不规则的闭合范围。该区域内进行实弹射击活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/556e31be20434cfdace819160961a7ff.html?hav=1jWj6r2hy3yfmNttMmrhWkvOlV,2026-08-25T03:11:30.104512,2026-08-25,2026-08-28
2026-08-24,实弹射击—闽航警147/26,福建海事局,08/26 0100-1800,0,,,闽航警147/26，兴化湾江阴港海域，自8月26日0100时至1800时，在以下七点连线范围内进行实弹射击： (1)25°26′9″N ， 119°20′43″E (2)25°24′55″N ， 119°26′12″E (3)25°21′59″N ， 119°29′25″E (4)25°16′25″N ， 119°31′11″E (5)25°15′20″N ， 119°28′3″E (6)25°19′56″N ， 119°21′42″E (7)25°24′49″N ， 119°18′54″E 禁止进入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/f4d0b58ea36b447c963a4f6ca7eb3188.html?hav=1jWj6r2hy3yfmNttMubGbN2l51,2026-08-25T03:11:48.644686,2026-08-26,2026-08-26
2026-08-25,实弹射击—辽航警354/26,辽宁海事局,08/26 1100 至 08/28 1700,4,"38.7333,122.0667; 38.7333,122.1333; 38.6667,122.1333; 38.6667,122.0667",38-44N122-04E; 38-44N122-08E; 38-40N122-08E; 38-40N122-04E,辽航警354/26，黄海北部，自8月26日1100时至28日1700时在38-44N122-04E、38-44N122-08E、38-40N122-08E、38-40N122-04E诸点连线范围内执行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/b37964b9d611440bb4669c4aaf446b93.html?hav=1jWj6r2hy3yfmPMdvMAUh6kNW8,2026-08-25T03:11:20.686849,2026-08-26,2026-08-28
2026-08-26,实弹射击—云航警139/26,连云港海事局,08/28-09/01 每日 0800-2000,8,"34.9315,119.4463; 34.9315,119.4683; 34.9135,119.4683; 34.9135,119.4463; 34.9175,119.4598; 34.9175,119.4818; 34.8993,119.4818; 34.8993,119.4598",34-55.89N 119-26.78E; 34-55.89N 119-28.10E; 34-54.81N 119-28.10E; 34-54.81N 119-26.78E; 34-55.05N 119-27.59E; 34-55.05N 119-28.91E; 34-53.96N 119-28.91E; 34-53.96N 119-27.59E,发布时间：2026-08-26 19:14 [字体： 大 中 小 ] 分享到： 云航警139/26，黄海南部，8月28日至9月1日每日0800时至2000时，在34-55.89N 119-26.78E、34-55.89N 119-28.10E、34-54.81N 119-28.10E和34-54.81N 119-26.78E四点连线范围内，以及34-55.05N 119-27.59E、34-55.05N 119-28.91E、34-53.96N 119-28.91E和34-53.96N 119-27.59E四点连线范围内进行实弹射击，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/7e27a539d891482a838db53035940d89.html?hav=1jWj6r2hy3yfmQpOU8MYo16VEp,2026-08-27T12:46:46.752994,2026-08-28,2026-09-01
2026-08-26,实弹射击—粤航警602/26,广东海事局,08/27 1200-1700,4,"22.4833,114.8583; 22.4833,114.9167; 22.4417,114.9167; 22.4417,114.8583",22-29.0N 114-51.5E; 22-29.0N 114-55.0E; 22-26.5N 114-55.0E; 22-26.5N 114-51.5E,粤航警602/26，南海，8月27日1200时至1700时，以下四点连线的海域内进行实弹射击： （1）22-29.0N 114-51.5E （2）22-29.0N 114-55.0E （3）22-26.5N 114-55.0E （4）22-26.5N 114-51.5E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/614cf2fcbb794c8ba8d829d90ed32eb3.html?hav=1jWj6r2hy3yfmQpOTwlDEaLFYd,2026-08-26T03:16:28.512187,2026-08-27,2026-08-27
2026-08-26,MILITARY EXERCISES—HN158/26,海南海事局,08/26 2200 至 08/29 1400,4,"19.9583,110.9537; 19.9583,111.2333; 19.825,111.2333; 19.825,110.9965",19-57.50N/110-57.22E; 19-57.50N/111-14.00E; 19-49.50N/111-14.00E; 19-49.50N/110-59.79E,发布时间：2026-08-26 17:01 [字体： 大 中 小 ] 分享到： HN158/26 SOUTH CHINA SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 19-57.50N/110-57.22E，19-57.50N/111-14.00E，19-49.50N/111-14.00E，19-49.50N/110-59.79E FROM 262200UTC TO 291400UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/dea72d490b15b760.html?hav=1jWj6r2hy3yfmQpOU5mhgCHjBU,2026-08-27T12:46:15.457984,2026-08-26,2026-08-29
2026-08-26,军事训练—琼航警166/26,海南海事局,08/27 0600 至 08/29 2200,4,"19.9583,110.9537; 19.9583,111.2333; 19.825,111.2333; 19.825,110.9965",19-57.50N/110-57.22E; 19-57.50N/111-14.00E; 19-49.50N/111-14.00E; 19-49.50N/110-59.79E,琼航警166/26，南海，8月27日0600时至29日2200时，在19-57.50N/110-57.22E、19-57.50N/111-14.00E、19-49.50N/111-14.00E和19-49.50N/110-59.79E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/6829459f33e34505af91bdf258352f95.html?hav=1jWj6r2hy3yfmQpOU5mhgCHjBU,2026-08-27T12:46:12.455219,2026-08-27,2026-08-29
2026-08-27,MILITARY TRAINING—GD519/26,广东海事局,08/28 0200 至 08/29 1200,1,"21.2547,109.5447",21-15.28N 109-32.68E,发布时间：2026-08-27 15:30 [字体： 大 中 小 ] 分享到： GD519/26 BEIBU BAY MILITARY TRAINING IN AREA WITHIN 6KM RADIUS OF 21-15.28N 109-32.68E FROM 280200UTC TO 291200UTC AUG.ENTERING PROHIBITED. GUANGDONG MSA CHINA,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/b510173f9a5d5838.html?hav=1jWj6r2hy3yfmSI92dnZOcrCnl,2026-08-27T12:45:54.601330,2026-08-28,2026-08-29
2026-08-27,军事训练—粤航警603/26,广东海事局,08/28 1000 至 08/29 2000,1,"21.2547,109.5447",21-15.28N，109-32.68E,粤航警603/26，北部湾，8月28日1000时至29日2000时，在以21-15.28N，109-32.68E为圆心，半径6千米的圆形水域进行军事训练。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/0bd2bb263ad347a489f4a92a213c982d.html?hav=1jWj6r2hy3yfmSI92dnZOcrCnl,2026-08-27T12:45:50.946006,2026-08-28,2026-08-29
2026-08-28,军事任务—冀航警573/26,河北海事局,08/30 0000 至 08/31 2400,4,"39.4097,119.2289; 39.4097,119.2922; 39.3225,119.4964; 39.1878,119.1983",N 39°24′35″、E 119°13′44″; N39°24′35″、E 119°17′32″; N39°19′21″、E 119°29′47″; N39°11′16″、E 119°11′54″,冀航警573/26，渤海，8月30日0000时至8月31日2400时， 以N 39°24′35″、E 119°13′44″为顶点，正东方向至N39°24′35″、E 119°17′32″，再至N39°19′21″、E 119°29′47″端点，顶点正南偏西6°方向至N39°11′16″、E 119°11′54″端点，以顶点为中心半径25公里的部分圆弧将两个端点连接，形成不规则的闭合范围。该区域内进行实弹射击活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a5ab55728f2e4f8ebb0cd591867540c3.html?hav=1jWj6r2hy3yfmTktVzWTSPPivh,2026-08-28T14:19:17.517570,2026-08-30,2026-08-31
2026-08-28,实弹射击—粤航警621/26,广东海事局,08/31-09/04 每日 0630-1830,4,"23.0758,116.5538; 23.112,116.6197; 23.0195,116.6; 23.0667,116.5513",23-04.55N 116-33.23E; 23-06.72N 116-37.18E; 23-01.17N 116-36.00E; 23-04.00N 116-33.08E,粤航警621/26，南海，8月31日至9月4日，每天0630时至1830时，以下四点连线海域内进行实弹射击： （1）23-04.55N 116-33.23E; （2）23-06.72N 116-37.18E; （3）23-01.17N 116-36.00E; （4）23-04.00N 116-33.08E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/5b9da2f62c6a48e3b370efba6fa8eb2d.html?hav=1jWj6r2hy3yfmTktbFgDc01L9x,2026-08-28T14:19:35.708797,2026-08-31,2026-09-04
2026-08-28,军事任务—辽航警362/26,辽宁海事局,08/30 1600 至 09/13 1600,4,"38.8617,121.6367; 38.57,121.6367; 38.565,121.1317; 38.8033,121.235",38-51.7N121-38.2E; 38-34.2N121-38.2E; 38-33.9N121-07.9E; 38-48.2N121-14.1E,辽航警362/26，渤海海峡黄海北部，自8月30日1600时至9月13日1600时在38-51.7N121-38.2E、38-34.2N121-38.2E、38-33.9N121-07.9E、38-48.2N121-14.1E诸点连线范围内执行军事任务。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/1d00726765954805871b691bbae2d3dc.html?hav=1jWj6r2hy3yfmTktbEOI0pO6oD,2026-08-28T14:19:07.872321,2026-08-30,2026-09-13
2026-08-28,MILITARY MISSION—LN312/26,辽宁海事局,,0,,,English 首页 机构职能 机构职责 领导介绍 内设机构 直属单位 政府信息公开 法定主动公开内容 政府信息公开指南 政府信息公开制度 政府信息公开年报 依申请公开 互联网+政务 我要办事 在线查询 航行安全 安全知识 事故教训 第15次中新海事局长会谈在山东青岛举行 2026年“我们一起去看海”全媒体宣传活动大连启动 2026年全国海事工作会议召开 中国-东盟干线集装箱船舶交通组织一体化交流研讨会在宁波召开 中国海事代表团出席第二十一届亚洲海岸警备机构首脑会议高级别会议 海事要闻 “中国洋浦港”籍船舶突破100艘 08-19 部海事局召开2026年8月份月度工作例会 08-06 2026年全国内河交通安全工作视频会议召开 07-30 部海事局传达贯彻交通运输部2026年半年工作会议精神 07-20 部海事局召开机关处室上半年工作集体汇报会 07-17 APEC海员卓越网第八届指导理事会达成《广州共识》 07-14 中国沿海航行安全治理对话会议在泰州召开 07-10 通知公告 船舶检验 船舶技术法规 人事信息 统计数据 财务•规划 招标信息 交通运输部 应急管理部关于加强内河交通安全工作的意见 2026-07-03 中华人民共和国海事局关于《游艇技术与检验规则》公开征求意见的通知 2026-07-27 中华人民共和国海事局关于同意大连星海湾游艇驾驶培训中心有限公司等单位船员培训业务申请的通知 2026-08-28 中华人民共和国海事局关于发布《上海洋山深水港区及其附近水域通航安全管理规定》的公告 2026-08-27 中华人民共和国海事局关于发布《平陆运河通航安全管理规定》的公告 2026-08-26 中华人民共和国海事局关于《中国籍国际航行海船使用替代燃料技术要求实施指南（征求意见稿）》公开征求意见的通知 2026-08-21 交通运输部海事局关于发布《船舶进出港报告管理办法》的公告 2026-08-20 交通运输部海事局关于核定新疆维吾尔自治区船舶检验整体业务范围的函 2026-07-03 交通运输部海事局关于核定福建省渔业船舶检验整体业务范围的批复 2026-07-03 交通运输部海事局关于重庆市船舶检验业务范围的批复 2026-07-01 交通运输部海事局关于云南省地方海事局船舶检验机构资质的批复 2026-07-01 交通运输部海事局关于核定江苏省渔业船舶检验整体业务范围的批复 2026-02-28 外国在华验船公司业务范围 2025-07-25 外国在华验船公司业务范围 2024-09-11 中国籍国际航行船舶等效免除清单（持续更新） 2024-01-01 中华人民共和国海事局关于发布《液化石油气燃料动力船舶技术与检验暂行规则（2026）》的公告 2026-08-10 中华人民共和国海事局关于发布《国内航行海船法定检验技术规则（2026年修改通报）》的公告 2026-07-13 中华人民共和国海事局关于发布《内河小型船舶技术规则（2026年修改通报）》的公告 2026-06-17 交通运输部海事局关于发布《新能源清洁能源动力船舶适用内河船舶技术规范条款实施指南》的通知 2026-03-27 中华人民共和国海事局关于发布《氨燃料动力船舶技术与检验暂行规则（2026）》的公告 2026-01-04 中华人民共和国海事局关于发布《内河船舶法定检验技术规则（2025年修改通报）》的公告 2025-12-04 交通运输部所属事业单位2026年度第四批统一公开招聘拟聘用人员公示（第三次） 2026-07-07 交通运输部所属事业单位2026年,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4061908c07d4a426.html?hav=1jWj6r2hy3yfmTktbEOI0pO6oD,2026-08-28T14:19:10.079176,,
2026-08-31,实弹射击—粤航警626/26,广东海事局,09/05 每日 1300-1800,4,"21.4167,110.9667; 21.4217,110.9767; 21.3717,111.0617; 21.3233,110.9817",21-25.0N 110-58.0E; 21-25.3N 110-58.6E; 21-22.3N 111-03.7E; 21-19.4N 110-58.9E,粤航警626/26，南海，8月31至9月5日，每日1300时至1800时，以下四点连线海域内进行射击训练： （1）21-25.0N 110-58.0E； （2）21-25.3N 110-58.6E； （3）21-22.3N 111-03.7E； （4）21-19.4N 110-58.9E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/12c55cf12e0648869912f199d074a7be.html?hav=1jWj6r2hy3yfsMDsQwzMD7xppK,2026-08-31T08:37:17.482477,2026-09-05,2026-09-05
2026-09-01,军事训练—琼航警170/26,海南海事局,09/04,0,,,琼航警170/26，南海，2026年9月4日0800至1800时，在17-54-03N 109-31-00E、17-54-03N 109-35-00E、17-50-03N 109-35-00E、17-50-03N 109-31-00E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/9b90cbda709d4a6391adbc432b12bd97.html?hav=1jWj6r2hy5di2WEeH5hZ30mRtN,2026-09-01T07:47:26.714687,2026-09-04,2026-09-04
2026-09-01,军事任务—辽航警367/26,辽宁海事局,09/02-09/04 每日 0830-1630,4,"40.3743,121.9397; 40.4452,122.0025; 40.3575,122.1637; 40.3472,122.1637",40-22.46N 121-56.38E; 40-26.71N 122-00.15E; 40-21.45N 122-09.82E; 40-20.83N 122-09.82E,辽航警367/26，渤海北部，自9月2日至4日每天0830时至1630时，在 40-22.46N 121-56.38E、40-26.71N 122-00.15E、40-21.45N 122-09.82E和40-20.83N 122-09.82E 诸点连线范围内进行军事演习。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/270bfce5dd364923bb94b963d2eb5e07.html?hav=1jWj6r2hy5di2WEeME7jym9m21,2026-09-01T07:46:49.366439,2026-09-02,2026-09-04
2026-09-01,MILITARY EXERCISES—HN162/26,海南海事局,,0,,,"发布时间：2026-09-01 09:13 [字体： 大 中 小 ] 分享到： HN162/26 SOUTH CHINA SEA SHOOTING EXERCISES IN AREA BOUNDED BY THE LINES JOINING 17-54-03N 109-31-00E、17-54-03N 109-35-00E、17-50-03N 109-35-00E、17-50-03N 109-31-00E FROM 0800 TO 1800 ON 4 SEP 2026 , ENTERING PROHIBITED. HAINAN MSA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bcf38cf5fba1ddc6.html?hav=1jWj6r2hy5di2WEeH5hZ30mRtN,2026-09-01T07:47:30.410569,,
2026-09-01,NORTH BOHAI SEA MILITARY EXERCISES—LN316/26,辽宁海事局,09/02-09/04 每日 0030-0830,4,"40.3743,121.9397; 40.4452,122.0025; 40.3575,122.1637; 40.3472,122.1637",40-22.46N 121-56.38E; 40-26.71N 122-00.15E; 40-21.45N 122-09.82E; 40-20.83N 122-09.82E,"LN316/26 , NORTH BOHAI SEA MILITARY MISSION IN AREA BOUNDED BY THE LINES JOINING 40-22.46N 121-56.38E, 40-26.71N 122-00.15E, 40-21.45N 122-09.82E AND 40-20.83N 122-09.82E FROM 0030UTC TO 0830UTC DAILY FROM 02 TO 04 SEP. ENTERING PROHIBITED.LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/2f78c1603a21101e.html?hav=1jWj6r2hy5di2WEeME7jym9m21,2026-09-01T07:46:52.455248,2026-09-02,2026-09-04
